"path","length","last_write_time","sha256"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_134\case_result.json","1192","2026-04-26T22:37:56.1339972+03:00","233F5E4C17A0FCFC2B8916E5BD48201D553A1349560638D978A8082E17D2E3F4"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_134\case_result.md","516","2026-04-26T22:37:56.1339972+03:00","22A6FFE8AF821E32BEAD2D90384DE8A280C4B4DAC10BF3A99C1DEEC3C5AC18DF"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_135\case_result.json","1195","2026-04-26T22:37:56.1339972+03:00","769042CE50428EB0D56522C3001982E960555639AF0D190205D741CCE401E510"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_135\case_result.md","516","2026-04-26T22:37:56.1339972+03:00","0057BA1EAB4844B42591C3134A9F9274C90E8903E7DF69BD9E2179CF1B48C0A4"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_136\case_result.json","1199","2026-04-26T22:37:56.1339972+03:00","FC055337E8C3DC98435E9E05B96F3F0522CB4D22E9D4F2CE9A47F34CA59875FD"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_136\case_result.md","516","2026-04-26T22:37:56.1339972+03:00","90FB51EFD892919977E9ADAF0B91970EFB095971D6A2ECD211AB05D13D49A2EF"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_137\case_result.json","1197","2026-04-26T22:37:56.1339972+03:00","45A7FF2111DA06D15A708E04DA9272AFC60EB553077ADCB864B9664221777C5E"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_137\case_result.md","516","2026-04-26T22:37:56.1339972+03:00","9980D21505B0B1C9C98EEE1AC5577DAFFD5EFC16A011C62BA4B03BE821079A04"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_138\case_result.json","1186","2026-04-26T22:37:56.1390859+03:00","253ADBB82BED3D4221F18D71D2F834ECEF60B6F43F1D499F471D4A5A49150FE5"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_138\case_result.md","516","2026-04-26T22:37:56.1400953+03:00","8EE7B697BC0B0DCBE134EA3BCD3B7F3C4C82A41F90171F0105CC87FABA3389BD"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_139\case_result.json","1186","2026-04-26T22:37:56.1400953+03:00","537D3C488CC703D492BA03E2162DBDBB3DAE39CEA3939B6EBF249A90811411A0"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_139\case_result.md","516","2026-04-26T22:37:56.1400953+03:00","C09281A0AE33F446C7947BA3A4D62D4677E5931FAAEB9C7D9DF9A2385B0D9408"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_140\case_result.json","1186","2026-04-26T22:37:56.1400953+03:00","6FE4E5ADBDEAE2205F5713D49BEA73E5377A01B8452F60BBE962EBC111BFA6B5"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_140\case_result.md","516","2026-04-26T22:37:56.1400953+03:00","532C57EB9E4EBF1A6691DE6FE844946AA7351BEC4D44F1B2A66582084BC4463E"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_141\case_result.json","1186","2026-04-26T22:37:56.1400953+03:00","2314F2E0193907CCC39B424E05671C5B6C2C7A7EA629B80AF96B2D9AC0363C2A"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_141\case_result.md","516","2026-04-26T22:37:56.1400953+03:00","1D325F9BB543DA39712895E48BE8B70D43127819295130E9F9490910982BA754"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_142\case_result.json","1186","2026-04-26T22:37:56.1400953+03:00","1EFB4A842BEE6A0393AE9032B747D33405697E4CB4602F72CEA45B8DED1F09B1"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_142\case_result.md","516","2026-04-26T22:37:56.1400953+03:00","B6BBB08975D0BBCA6AC07F1D67CCE45F36D979C940AA6A663CB5BEC4B5338858"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_143\case_result.json","1186","2026-04-26T22:37:56.1400953+03:00","281C721D10481CB870FF7ABA944D53C03B72121B12F545B68E495F54A32077D0"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_143\case_result.md","516","2026-04-26T22:37:56.1400953+03:00","CDE8B9B56E3A835870A54BA0298C4945DC7B5E64675680143D17B929DB5E0202"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_144\case_result.json","1188","2026-04-26T22:37:56.1400953+03:00","F08011B0D550F163439A8EE51456BA2842BBA37659711403A1744A758D16AD63"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_144\case_result.md","516","2026-04-26T22:37:56.1400953+03:00","D18B7025731878F048A8B7A199FAC7251DCDC2EBF2811CE057000E12CD611AD9"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_145\case_result.json","1188","2026-04-26T22:37:56.1460751+03:00","9C2CA4E010F22632FE744F648FF8AFA870AE6F284158868A5BBF5C18A7C21FE1"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_145\case_result.md","516","2026-04-26T22:37:56.1470819+03:00","37F838A6F8AD23DF0258209021DD97C2FA072F19E5DD8AC0CF87A4CE075431CD"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_146\case_result.json","1188","2026-04-26T22:37:56.1482459+03:00","4B71A172E961821B50524B7CF904E3326ED8BF4422E0A332701F824A67F6E403"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_146\case_result.md","516","2026-04-26T22:37:56.1482459+03:00","382E202272AD76D5F70EE71299BA8C69B66BF1239717E176A57588F44BAE5404"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_147\case_result.json","1181","2026-04-26T22:37:56.1492379+03:00","AA25A36D664637511A0370DB35A2D5B8529A789B4F328513E763881FF50724D5"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_147\case_result.md","516","2026-04-26T22:37:56.1492379+03:00","49CED8C4411A618DAD5C9EEC2CFC9813185D58FFE93C251413F4A77803B70A1F"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_148\case_result.json","1188","2026-04-26T22:37:56.1502375+03:00","30C060B3555AA6C44C3B3A07A20963EDE372E69AF000AFE3D8EABE112995AA6E"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_148\case_result.md","516","2026-04-26T22:37:56.1502375+03:00","E445A32747BD807FC08954E5EBFFA9182F2123A47FE7040BF0B53CB79C9577A0"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_149\case_result.json","1188","2026-04-26T22:37:56.1502375+03:00","A96845D2403A5706E3B9F5613CDEFB182CBC2B8B8A03FA77742AE796A34E886E"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_149\case_result.md","516","2026-04-26T22:37:56.1512365+03:00","E230C5F6FBCAC922D4D03E5F4B8BB57410C6845BB9B80C87C81E2C4AA69D182C"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_150\case_result.json","1188","2026-04-26T22:37:56.1512365+03:00","F67AEEBA22EC1A9208B30EC8576C447E0F601914FE9210CF044A6A90B4681DAF"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_150\case_result.md","516","2026-04-26T22:37:56.1512365+03:00","3B8FAE901B1DC243C9007DB77F71624335BED1E387202231B98D564B3E5F98E1"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_151\case_result.json","1188","2026-04-26T22:37:56.1512365+03:00","7C1313437B5C9D10A13006C597AAC547A6C1A55528A24CAEE0A2E4849AC38693"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_151\case_result.md","516","2026-04-26T22:37:56.1527392+03:00","5303EBDBFF047FED72BEFAAAADE45656D138B1EF68AD14028B344F3F16A754A1"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_152\case_result.json","1199","2026-04-26T22:37:56.1537486+03:00","9A032107181FCBEA5C4A12CD48B142D760CE50407503942723B6D9759BCDBDAA"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_152\case_result.md","516","2026-04-26T22:37:56.1537486+03:00","613A462E41CEE1ECF5B8F06E66A6F2F5FA3C674E52A86DBCCF0485211FE5E4F3"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_153\case_result.json","1192","2026-04-26T22:37:56.1547444+03:00","4BBEED42B05961BA55D61975D2769379C7594B1DB264A29CF1B258649C1232CA"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_153\case_result.md","516","2026-04-26T22:37:56.1547444+03:00","F10B16F2DF2952A21E9FA328BB766EC9E08C7A7C4C0D4486BE8160CE56761E15"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_154\case_result.json","1188","2026-04-26T22:37:56.1547444+03:00","8983D470FEF2A0F29F83AFDB11777894816FB1E8604A0D1AC96E4448D62572F2"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_154\case_result.md","516","2026-04-26T22:37:56.1547444+03:00","8E8B8D88C1CA0D041BB86B4E12E52A6AB181D86AA2ABF76AAF48694F7091B648"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_155\case_result.json","1188","2026-04-26T22:37:56.1547444+03:00","E9BE98ECC194F51A8E09AB9750305BBB341940A6C8A49014DFDCF607708D4704"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_155\case_result.md","516","2026-04-26T22:37:56.1547444+03:00","BE7E0AA254EE75CE00FC022163A560A94FFCDB69B49DC1128667C78B33A100D8"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_156\case_result.json","1195","2026-04-26T22:37:56.1547444+03:00","76A3403B0C36517C78C7ABF2EC63A5D3EBB500852257F644B5F927AE7D5D2DBC"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_156\case_result.md","516","2026-04-26T22:37:56.1547444+03:00","B585CD0E7007E5A28A7DD81721F30757967A56D599B0C41D7E310AFA36124FB4"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_157\case_result.json","1195","2026-04-26T22:37:56.1547444+03:00","0E12C649BAB6206F60CD04D1B1408FF291EECD975F9D7ADF4874B6B548680F8A"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_157\case_result.md","516","2026-04-26T22:37:56.1547444+03:00","585030A6FAE2AB65682508471047CA80EA3FFB360E6E688A06FD6956C09E5023"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_158\case_result.json","1201","2026-04-26T22:37:56.1599770+03:00","62DD6BA0AD0B9777DF65955478FC84C875001C81E2BD460CE2D65BBE889E9D32"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_158\case_result.md","516","2026-04-26T22:37:56.1599770+03:00","8E8EA2F5175C2DDCAB909F4C0941C4C55159F89D73442ABDD19C44C48B63EFA2"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_159\case_result.json","1199","2026-04-26T22:37:56.1609834+03:00","C34A62AD02FB47518AFD818AA71650059F977B761A543340F48B09F2FE515BF2"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_159\case_result.md","516","2026-04-26T22:37:56.1609834+03:00","4C07DCDC1280EDC7963EAE457A100AB3D75186B916F9C82C2B23F1AAD2D5D37D"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_160\case_result.json","1202","2026-04-26T22:37:56.1609834+03:00","21691B05420BE53EDB2B5E216EED0C530FDC407389CEA3CB1B932A5BB3D1F5D3"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_160\case_result.md","516","2026-04-26T22:37:56.1609834+03:00","E4F0F7D91067AF76BCE9032FDEEC72A1F547E1FFFFD555CE9DB81BAD034DF5ED"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_161\case_result.json","1198","2026-04-26T22:37:56.1609834+03:00","05AAEC5796072CD6BD2207412DFD8927122B078BB8781F2A864BCD6555EA9BD3"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_161\case_result.md","516","2026-04-26T22:37:56.1609834+03:00","3224680350C48E537AACCD07F7CE59453D26D987FCF7984712613E1FCE6F4685"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_162\case_result.json","1192","2026-04-26T22:37:56.1609834+03:00","CFC76EFBA67169CA515595F53A62D269D2C9142A253B61B8097E9704D3EBB337"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\cases\case_162\case_result.md","516","2026-04-26T22:37:56.1609834+03:00","3F316DA0614BF36635425C20AD007CBAB4BED0B3F191043920D42628051F868F"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\FULL_FACTORY_SUITE_REPORT.json","266972","2026-04-26T22:37:56.1609834+03:00","326B845D6057D7E00B2F69A8B303170C42ABA8787920811C9C786BA2D2E270CC"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\full_dry_run\FULL_FACTORY_SUITE_REPORT.md","7317","2026-04-26T22:37:56.1609834+03:00","0160DAEBAD6E1361C006F8663576436566FF5928BF132767DB3D4AE98CD5A10D"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\FULL_DRY_RUN_DECISION_REPORT.md","2065","2026-04-26T22:39:16.0429364+03:00","B7093FD9992076EF8C3FA5535BE6B4246F3ABD02AF1616145B7D9A7613F9EE7E"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\FULL_FACTORY_SUITE_DRY_RUN_CLASSIFICATION.json","2367","2026-04-26T22:39:16.0399384+03:00","BA9EAA6384EA9377EB4CB8618BE388B39432B740C09EC04B84A0F63A9E6E50AC"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\FULL_FACTORY_SUITE_DRY_RUN_CLASSIFICATION.md","2998","2026-04-26T22:39:16.0409437+03:00","E92E400D35435A98E0052976B250C0081E9EDE1596BB0637A8913E865CBBEEDE"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\SUITE_TIERS.md","1959","2026-05-29T18:52:19.8064112+03:00","AE38AE914C363F31CDEE6C5C750453D1D5A1B7479FBCC993D8C5EEA18E4F52E5"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\targeted_swing_atr_fix\case_074\python_engine\normalized_decisions.csv","14770","2026-05-29T18:50:57.9028531+03:00","DE50792CA266C008DD0E9D7D6CA485CB7EC191B41CE0E31AFCA875626BDA5A2E"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\targeted_swing_atr_fix\case_074\python_engine\normalized_stats.json","226","2026-05-29T18:50:57.9028531+03:00","4A4418593BA2D32A37BEC0C454EBE98144B270F7C35CAC7EF6903C51A6370058"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\targeted_swing_atr_fix\case_074\python_engine\normalized_trades.csv","26724","2026-05-29T18:50:57.9028531+03:00","6E9707C03BA07091FCC09DD941DA06FD83E70D0B77C7FC41E22D1DC6BB03D34C"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\targeted_swing_atr_fix\case_074\python_engine\result.json","9030","2026-05-29T18:50:57.9376391+03:00","88C7A7BF26A817DED2692EA6C6361FDFE1F6016F96A6F8BF333A0F0F2D0DF057"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\targeted_swing_atr_fix\case_075\python_engine\normalized_decisions.csv","14352","2026-05-29T18:50:59.0311103+03:00","00BC2BE91667C0C83110EB635490D383C60F2551757A1D662AD478916ED3FD25"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\targeted_swing_atr_fix\case_075\python_engine\normalized_stats.json","226","2026-05-29T18:50:59.0331093+03:00","68D19A99273E64D2F8EF8A7EB0FC18DA8B3AB36C2D3D380AC53FADD0054D7F32"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\targeted_swing_atr_fix\case_075\python_engine\normalized_trades.csv","25968","2026-05-29T18:50:59.0321115+03:00","21E41F0CCF7F93ADBF04901CD948C6DA5FA83FE518F588CD966E5AB647C25416"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\targeted_swing_atr_fix\case_075\python_engine\result.json","9029","2026-05-29T18:50:59.0727060+03:00","D6BF57A5F739FB97B0EF0E8A7AB28044547A43BF0B8299E838887B351304ED80"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\targeted_swing_atr_fix\case_076\python_engine\normalized_decisions.csv","14971","2026-05-29T18:51:00.1685334+03:00","E54F0E6EB09F9B55B28D0A219F5439B9BD22EA58B7D822028926FD6C459D1420"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\targeted_swing_atr_fix\case_076\python_engine\normalized_stats.json","226","2026-05-29T18:51:00.1705327+03:00","C0E04E30519AB88068307ADB64C6F000CD847583472C98D6215BED301B768CA2"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\targeted_swing_atr_fix\case_076\python_engine\normalized_trades.csv","27234","2026-05-29T18:51:00.1705327+03:00","6857E61778BF029ADB9D29030240BF9E47A4F8650EB410BFED6EAA8A2088C794"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\targeted_swing_atr_fix\case_076\python_engine\result.json","9029","2026-05-29T18:51:00.2044181+03:00","AB8C15F57D216615271058757CA6D256981126E66780C42CC31956116D7DE061"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\targeted_swing_atr_fix\case_077\python_engine\normalized_decisions.csv","15284","2026-05-29T18:51:01.3437750+03:00","6AA6F52A210FA8C39AD9001728434B9B7F8BC4A6EB2619EFA3077F1AD94C2995"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\targeted_swing_atr_fix\case_077\python_engine\normalized_stats.json","225","2026-05-29T18:51:01.3461497+03:00","15C429EFD80DC869A1CE05E6AF83C7194E9B90BC786CBE573B42E28AAB55F4B4"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\targeted_swing_atr_fix\case_077\python_engine\normalized_trades.csv","27757","2026-05-29T18:51:01.3461497+03:00","3392AB8738400A169552FECC4BFEF0E1537A8D602A71A7FA97DC1E0F17FA610F"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FACTORY_REGRESSION_SUITE_V1\targeted_swing_atr_fix\case_077\python_engine\result.json","9029","2026-05-29T18:51:01.3790751+03:00","AA82CCF04FDD72EB21879DE29BA0D87BDF59CC220444197E161133A33B250393"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FEATURE_FACTORY_V1\PHASE_0_EXISTING_STATE.md","2266","2026-04-26T19:17:33.5562482+03:00","FAD9A94048E443726D8D6445343589473852AA767CF9A524B57A198DC3A782B8"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FEATURE_FACTORY_V1\SUPERTREND_DRY_RUN_AFTER_ALIGNMENT.md","1431","2026-04-26T20:37:07.1368647+03:00","FBCCEDC41715E529E76DC738734998C89C260F7F8996F68B17FFB4AFD8C74094"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\01_MTC_PROJECT\reports\FEATURE_FACTORY_V1\TRACE_ALIGNMENT_DIAGNOSIS.md","2107","2026-04-26T20:37:07.1368647+03:00","B9282FD545058B0265F70AE5D2AB3DF2342DADF394C38022CA66DBFDC522A754"
