source,target,bytes,source_sha256,target_sha256,classification,note
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg057.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg057.md,93287,9bff699a38b494149ddcc654aa28cc48ac7855a2240e010979f386d429b11570,9bff699a38b494149ddcc654aa28cc48ac7855a2240e010979f386d429b11570,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg058.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg058.md,141356,fa1d58bd22d0a15be84ec5d5d44fcbe55a5f2eaede97780352e06eb9d6550cac,fa1d58bd22d0a15be84ec5d5d44fcbe55a5f2eaede97780352e06eb9d6550cac,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg059.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg059.md,48762,0208c58649cfd8f9545d21aeb32aca7616258300e651e9ef61a330734088f2f3,0208c58649cfd8f9545d21aeb32aca7616258300e651e9ef61a330734088f2f3,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg060.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg060.md,102139,663a42f01742dfde88d7d5fea5755976c9634a512f436e416f40a72df3b66da6,663a42f01742dfde88d7d5fea5755976c9634a512f436e416f40a72df3b66da6,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg061.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg061.md,70757,6b8732bb65d6e9ce279218bbd5c299939fd2e691386fb6da247a0e7c103c5ae4,6b8732bb65d6e9ce279218bbd5c299939fd2e691386fb6da247a0e7c103c5ae4,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg062.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg062.md,90689,4838c7e5518605e5c788b1832037ee6e16b4a6563daf142a818d7607167bbf2b,4838c7e5518605e5c788b1832037ee6e16b4a6563daf142a818d7607167bbf2b,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg063.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg063.md,172569,12449931419bae5fd53739524253813c80b1d1d2a2b2598e972ce7ce7e26ad99,12449931419bae5fd53739524253813c80b1d1d2a2b2598e972ce7ce7e26ad99,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg064.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg064.md,154163,68965464379044bc073da4a187424b735bbbd3021a37d98fc87f6c97b6052ff5,68965464379044bc073da4a187424b735bbbd3021a37d98fc87f6c97b6052ff5,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg065.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg065.md,4987,8e2fa7c94a4d668add6d699657f96e375b6f2641f2361a248b9cac4f3c6c829a,8e2fa7c94a4d668add6d699657f96e375b6f2641f2361a248b9cac4f3c6c829a,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg066.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg066.md,88044,b47f24e6702aeb147cbfc8653df79321c2fe3b2f786169be1534f577da8a9cbb,b47f24e6702aeb147cbfc8653df79321c2fe3b2f786169be1534f577da8a9cbb,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg067.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg067.md,244,9b9e6110c118a711b79433b9c27ce6e76c68a34d8658256e4e856218d7992707,9b9e6110c118a711b79433b9c27ce6e76c68a34d8658256e4e856218d7992707,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg068.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg068.md,222,3e3dadeef220c8706441720b9f77ef1c28c3eb99a12e5537f56799810ad840dc,3e3dadeef220c8706441720b9f77ef1c28c3eb99a12e5537f56799810ad840dc,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg069.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg069.md,63658,2db481715177ded5cd2f5ae9041ef95221ea6f5a723b149d8e578892285f4333,2db481715177ded5cd2f5ae9041ef95221ea6f5a723b149d8e578892285f4333,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg070.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg070.md,210133,218d9fd29a039adeca011a07b8451bae29352b272acf72eac2a097689741a57e,218d9fd29a039adeca011a07b8451bae29352b272acf72eac2a097689741a57e,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg071.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg071.md,148,1f1230c9f41da9a5b5bf0fcb7cb311f4a8804328e44b5007a9c8cc22eba78efd,1f1230c9f41da9a5b5bf0fcb7cb311f4a8804328e44b5007a9c8cc22eba78efd,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg072.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg072.md,150,30321da8d284ce891e91d6c6a80ec1707f225dc514816467f336acfd31e2425a,30321da8d284ce891e91d6c6a80ec1707f225dc514816467f336acfd31e2425a,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg073.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg073.md,152,21d32268b077608a2d84eb836377abcd06a1fb560c4c3f2d565df78eb4fd3493,21d32268b077608a2d84eb836377abcd06a1fb560c4c3f2d565df78eb4fd3493,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg074.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg074.md,141,deea843de336875cc88832a2ab2cdef6afe4901a5ad2b288b66a71380a024fde,deea843de336875cc88832a2ab2cdef6afe4901a5ad2b288b66a71380a024fde,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg075.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg075.md,141,a596a9161dd4ca292b6b6229e1531ab6e8e6c3b49263433d97e2d09e9722f727,a596a9161dd4ca292b6b6229e1531ab6e8e6c3b49263433d97e2d09e9722f727,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg076.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg076.md,120,b9d42692c877384549bf78b684f2b74f00f2a0aa9ce5667dfe0a4d0d37b23a67,b9d42692c877384549bf78b684f2b74f00f2a0aa9ce5667dfe0a4d0d37b23a67,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg077.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg077.md,128,3adfa84bd4bcdf1ef6a9bd7b454ba9dec12dfa2f0cf29a80d479f667aa921f4c,3adfa84bd4bcdf1ef6a9bd7b454ba9dec12dfa2f0cf29a80d479f667aa921f4c,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg078.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg078.md,126,13067eb5fe5749ae0dcfb5cf395064d9487025c98db9ac4940650723da5b9ad5,13067eb5fe5749ae0dcfb5cf395064d9487025c98db9ac4940650723da5b9ad5,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg079.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg079.md,136,e72373abe14c80047ae131bff3cdafb6400b5e187f88b59ae658f1ee7ac3dfdc,e72373abe14c80047ae131bff3cdafb6400b5e187f88b59ae658f1ee7ac3dfdc,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg080.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg080.md,118,ed8ab03a6ca8c3f4b81b1019b8f5e2b96c9716c16f67e1b8dc33f461ec8d546a,ed8ab03a6ca8c3f4b81b1019b8f5e2b96c9716c16f67e1b8dc33f461ec8d546a,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg081.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg081.md,108,2db69eaeeb782b012f5b95751a888771afc24686a873da0b45503ec500c4286c,2db69eaeeb782b012f5b95751a888771afc24686a873da0b45503ec500c4286c,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg082.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg082.md,168093,1446dbc33f3c4cf46be5cbf7a54bca26393f8ad825a03465d878c6555a07c265,1446dbc33f3c4cf46be5cbf7a54bca26393f8ad825a03465d878c6555a07c265,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg083.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg083.md,98451,6afb76f1d1753f0a9db9d1d99c4fc36cfa55421f3c180370826ec65d7436b9e5,6afb76f1d1753f0a9db9d1d99c4fc36cfa55421f3c180370826ec65d7436b9e5,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg084.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg084.md,25644,b288089302ac94969f52c80bbe549b495f75ef290cd479c20f841f0cfb1ad4f5,b288089302ac94969f52c80bbe549b495f75ef290cd479c20f841f0cfb1ad4f5,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg085.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg085.md,21680,2241c83077369a4d9fb8524c482026fb9a27a57d3605ee01053fb1a2d8341f15,2241c83077369a4d9fb8524c482026fb9a27a57d3605ee01053fb1a2d8341f15,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg086.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg086.md,23737,29a2dc960e79310bdc90e61f521492d5c748aa58aad86b1f7e87aa1d2750b531,29a2dc960e79310bdc90e61f521492d5c748aa58aad86b1f7e87aa1d2750b531,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg087.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg087.md,15398,29cfeae265cca99b4904ee59349dd792e0c70131b4595730fc7390177fdce7b8,29cfeae265cca99b4904ee59349dd792e0c70131b4595730fc7390177fdce7b8,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg088.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg088.md,147194,e605b6c7a96725a4d986f4566e44bd94813a9e8f08db6c7d8b531d4e36850d5c,e605b6c7a96725a4d986f4566e44bd94813a9e8f08db6c7d8b531d4e36850d5c,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg089.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg089.md,147170,62790e2593da008b92a246269cda610d03f0721efc4f5267c5c0488a581f3fe1,62790e2593da008b92a246269cda610d03f0721efc4f5267c5c0488a581f3fe1,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg090.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg090.md,147179,bc2c2b32bccc13a02b42dddca5d02dceffa4e2a3a52fde5db8860e9ef512cd59,bc2c2b32bccc13a02b42dddca5d02dceffa4e2a3a52fde5db8860e9ef512cd59,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg091.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg091.md,147175,cf1394cd41c5124f2874be15bf1e62c8d81488357192f137af6197b180693569,cf1394cd41c5124f2874be15bf1e62c8d81488357192f137af6197b180693569,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg092.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg092.md,147169,871bc1ba5927b58d91a03fc1c4076c2d8865011b0bf2a8422dcf7d25e9b1c9eb,871bc1ba5927b58d91a03fc1c4076c2d8865011b0bf2a8422dcf7d25e9b1c9eb,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg093.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg093.md,147169,6a118ff92a3507d829f5d0af4768d84812cf9a0093510032a1e945899dc232b5,6a118ff92a3507d829f5d0af4768d84812cf9a0093510032a1e945899dc232b5,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg094.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg094.md,147169,7891919843f97b03cf96be913990d584467e3d7bae0c83e413931bd6569539d7,7891919843f97b03cf96be913990d584467e3d7bae0c83e413931bd6569539d7,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg095.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg095.md,154,8140a7ef7f843d15c014a7038cd8b91d43110dd19106239f4c3ec077d1961cb7,8140a7ef7f843d15c014a7038cd8b91d43110dd19106239f4c3ec077d1961cb7,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg096.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg096.md,182,2fd33cb26ad1efe8d31b6c46b00c154f87b1cd0d7a1315ab28c3168a00bde667,2fd33cb26ad1efe8d31b6c46b00c154f87b1cd0d7a1315ab28c3168a00bde667,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg097.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg097.md,186,7744f510d328bdcef1febcb9bc3ba2475d4448fb5df74e343e795f64ec589552,7744f510d328bdcef1febcb9bc3ba2475d4448fb5df74e343e795f64ec589552,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg098.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg098.md,196,86a3ca703bc59c71c9edbb73fa00e47cabe69356d848a04ae4f745696837eca4,86a3ca703bc59c71c9edbb73fa00e47cabe69356d848a04ae4f745696837eca4,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg099.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg099.md,172,56cad2c5c72c1b4265ddb8dd15ebf1773d3275ebdc9229817c5311b1a8070026,56cad2c5c72c1b4265ddb8dd15ebf1773d3275ebdc9229817c5311b1a8070026,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg100.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg100.md,196,be535c42ef8737cbbe46e411fde0ef3203a708297a08f422c6043ae5a7e012d9,be535c42ef8737cbbe46e411fde0ef3203a708297a08f422c6043ae5a7e012d9,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg101.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg101.md,166,0b67ebeb9a7776d758a4851d435fe51b74415459e0a94e46ad4e05afaca8d493,0b67ebeb9a7776d758a4851d435fe51b74415459e0a94e46ad4e05afaca8d493,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg102.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg102.md,138,f28400e3824fcf3e1931c9dcebf8846ca6f21bdeb30ff6ab6e7ab328d8337b4b,f28400e3824fcf3e1931c9dcebf8846ca6f21bdeb30ff6ab6e7ab328d8337b4b,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg103.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg103.md,138,bb5336dd98c7e6b7954411baae135587eaf9f5dc6ddb9e4d1690d686024fb759,bb5336dd98c7e6b7954411baae135587eaf9f5dc6ddb9e4d1690d686024fb759,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg104.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg104.md,198,d651d82e7d76c98dd00766b542c753296466a5758a426b4642f4782c16b91695,d651d82e7d76c98dd00766b542c753296466a5758a426b4642f4782c16b91695,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg105.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg105.md,166,aa80d871672152d6e1303ea46dd479d8d8c96db062724f0dfe4650c4de0a8d9b,aa80d871672152d6e1303ea46dd479d8d8c96db062724f0dfe4650c4de0a8d9b,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg106.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg106.md,152,115a96f988cec56dc7afe982775b1870af97b2e15e6e5a8e4244b64fe9f34683,115a96f988cec56dc7afe982775b1870af97b2e15e6e5a8e4244b64fe9f34683,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg107.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg107.md,162,98dcdde0a9d591b14aed2bbcbbf81a925e6549f6e3ff37068b960cd52d56bb2a,98dcdde0a9d591b14aed2bbcbbf81a925e6549f6e3ff37068b960cd52d56bb2a,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg108.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg108.md,162,19f1460594ebfdad0a73c25363cfd32dc04796e63dd6b2aa8a54219a82639b14,19f1460594ebfdad0a73c25363cfd32dc04796e63dd6b2aa8a54219a82639b14,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg109.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg109.md,184,b07ba11156f2b5bbc80b4f02b494b38a68b67102f91a3ef2fc719ca820ac8f5d,b07ba11156f2b5bbc80b4f02b494b38a68b67102f91a3ef2fc719ca820ac8f5d,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg110.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg110.md,186,3bf24afe2ea8bbabb8282df4812f4ef88bdce6eac2ba9b5ed434aefd1aa579a6,3bf24afe2ea8bbabb8282df4812f4ef88bdce6eac2ba9b5ed434aefd1aa579a6,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg111.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg111.md,156,b24806ad281ff809355b99fa151427eed7dc956a4fc8e68759cef11309e04ed7,b24806ad281ff809355b99fa151427eed7dc956a4fc8e68759cef11309e04ed7,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg112.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg112.md,170,74b55e17ae84e57887d4e253df05455f3da19478d621aa23f460ad7fdddaf7a9,74b55e17ae84e57887d4e253df05455f3da19478d621aa23f460ad7fdddaf7a9,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg113.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg113.md,190,434c0930721e3ed08053848d03542270bebe37c30a7a966b94c8698948d57704,434c0930721e3ed08053848d03542270bebe37c30a7a966b94c8698948d57704,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg114.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg114.md,152,d35ba596a187982de75864f83087d3053d6b2a446fbdd14ed8f0f66dedcf9bfb,d35ba596a187982de75864f83087d3053d6b2a446fbdd14ed8f0f66dedcf9bfb,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg115.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg115.md,164,60bbda436d6140b4e2818eadbadbdfa34260e02f38ec37a87bc9141fb5b6eea6,60bbda436d6140b4e2818eadbadbdfa34260e02f38ec37a87bc9141fb5b6eea6,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg116.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg116.md,174,458fa83a3a38c07ecd5267aac3fb91e561c6b802dfb5934350c355b62b7bd481,458fa83a3a38c07ecd5267aac3fb91e561c6b802dfb5934350c355b62b7bd481,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg117.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg117.md,158,8015c65d95ad2aa3a54fd5c939d393681824da4471e1023500e585777cc91277,8015c65d95ad2aa3a54fd5c939d393681824da4471e1023500e585777cc91277,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
