"source_path","target_path","relative_path","size_bytes","source_sha256","target_sha256","hash_match"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\correlation.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\correlation.d.ts","dist\types\namespaces\ta\methods\correlation.d.ts","287","21EA812A123384516C5615CCC01445EAE54DD84E86F7F1C0A6BB3402521FCDB4","21EA812A123384516C5615CCC01445EAE54DD84E86F7F1C0A6BB3402521FCDB4","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\cross.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\cross.d.ts","dist\types\namespaces\ta\methods\cross.d.ts","555","DC775AFA990E6F907D70179A5482D1B2648582843CE74006378D721C613DAD4C","DC775AFA990E6F907D70179A5482D1B2648582843CE74006378D721C613DAD4C","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\crossover.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\crossover.d.ts","dist\types\namespaces\ta\methods\crossover.d.ts","90","D3AE9C9FAB794584530578E4454A2E3F960B2CA3F3024E9F40B85A9B67E6C340","D3AE9C9FAB794584530578E4454A2E3F960B2CA3F3024E9F40B85A9B67E6C340","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\crossunder.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\crossunder.d.ts","dist\types\namespaces\ta\methods\crossunder.d.ts","91","23694CB3D5B57748E6CB33A6DC1056E9CA67A6898C97A217954A2FA591E39EEB","23694CB3D5B57748E6CB33A6DC1056E9CA67A6898C97A217954A2FA591E39EEB","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\cum.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\cum.d.ts","dist\types\namespaces\ta\methods\cum.d.ts","445","2CF43F9AD1B306F6B254A10D58470F53D582A20CFBB9A3C4CF87CC39FF3AD84C","2CF43F9AD1B306F6B254A10D58470F53D582A20CFBB9A3C4CF87CC39FF3AD84C","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\dev.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\dev.d.ts","dist\types\namespaces\ta\methods\dev.d.ts","97","A91053B9C0809C40B3C868DD80C6C224A2634C5D0C43C330CF648C94270C7D4D","A91053B9C0809C40B3C868DD80C6C224A2634C5D0C43C330CF648C94270C7D4D","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\dmi.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\dmi.d.ts","dist\types\namespaces\ta\methods\dmi.d.ts","759","ECEB18E8B29E09EAA4D1805C59265416D1EC6F982BDB820B3E1B0E86CAC844A9","ECEB18E8B29E09EAA4D1805C59265416D1EC6F982BDB820B3E1B0E86CAC844A9","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\ema.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\ema.d.ts","dist\types\namespaces\ta\methods\ema.d.ts","97","F4EF074559665A5342EBCB739D80966907AC77889D7B8251D1C4272A6690016B","F4EF074559665A5342EBCB739D80966907AC77889D7B8251D1C4272A6690016B","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\falling.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\falling.d.ts","dist\types\namespaces\ta\methods\falling.d.ts","613","40B88EB7A0BD5DA9222AFB06CBFEF16CB62AAB2679766C5F6094B93304A5CF80","40B88EB7A0BD5DA9222AFB06CBFEF16CB62AAB2679766C5F6094B93304A5CF80","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\highest.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\highest.d.ts","dist\types\namespaces\ta\methods\highest.d.ts","101","5105769BF61F57FED0E19D55666B1E16A1FF830A47BFF3BA794A48411CBC5160","5105769BF61F57FED0E19D55666B1E16A1FF830A47BFF3BA794A48411CBC5160","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\highestbars.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\highestbars.d.ts","dist\types\namespaces\ta\methods\highestbars.d.ts","255","1435F67FFDC5C100B0A79A94A1D61265A246B076DC6DAFE3C2D7E0219CA4BFDC","1435F67FFDC5C100B0A79A94A1D61265A246B076DC6DAFE3C2D7E0219CA4BFDC","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\hma.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\hma.d.ts","dist\types\namespaces\ta\methods\hma.d.ts","97","071C3C2C08E8D03FDC7D743EAFA94FEA80FFBFA7A27D0B5F4730C6D45A636A10","071C3C2C08E8D03FDC7D743EAFA94FEA80FFBFA7A27D0B5F4730C6D45A636A10","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\iii.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\iii.d.ts","dist\types\namespaces\ta\methods\iii.d.ts","181","AF1AF4539E2AF6367D8048B18946CC14D3E6BC1CA79F6EF80699F3FA733A4C07","AF1AF4539E2AF6367D8048B18946CC14D3E6BC1CA79F6EF80699F3FA733A4C07","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\kc.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\kc.d.ts","dist\types\namespaces\ta\methods\kc.d.ts","396","EB8DDE44F89358B203212AE44CEA65E1568DD247BA502DC0D71EA982EA3AE3C5","EB8DDE44F89358B203212AE44CEA65E1568DD247BA502DC0D71EA982EA3AE3C5","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\kcw.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\kcw.d.ts","dist\types\namespaces\ta\methods\kcw.d.ts","409","C61D7DA373EAD7F3C2B1C7C7B4F8E86278F582B8D6B978D1799D7950CAFFD21E","C61D7DA373EAD7F3C2B1C7C7B4F8E86278F582B8D6B978D1799D7950CAFFD21E","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\linreg.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\linreg.d.ts","dist\types\namespaces\ta\methods\linreg.d.ts","114","5FF9C5C6CEE52BE7A9E1F3950249B1476090A364DB448644055F2F0CDFE532A7","5FF9C5C6CEE52BE7A9E1F3950249B1476090A364DB448644055F2F0CDFE532A7","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\lowest.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\lowest.d.ts","dist\types\namespaces\ta\methods\lowest.d.ts","100","F72079E47D53857621EB6B0C6B62B576494BE53EDF600A2B377F54B4D175494B","F72079E47D53857621EB6B0C6B62B576494BE53EDF600A2B377F54B4D175494B","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\lowestbars.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\lowestbars.d.ts","dist\types\namespaces\ta\methods\lowestbars.d.ts","251","6A57C10FDCC08D12FAC13A22B4230A44CF1CF52D8E51D6EF6B4B332728017F48","6A57C10FDCC08D12FAC13A22B4230A44CF1CF52D8E51D6EF6B4B332728017F48","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\macd.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\macd.d.ts","dist\types\namespaces\ta\methods\macd.d.ts","771","93E21747A6B09BB3FB27DF850ED676225E7D4705238CDD0BBCEB7AE4AA605B8F","93E21747A6B09BB3FB27DF850ED676225E7D4705238CDD0BBCEB7AE4AA605B8F","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\median.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\median.d.ts","dist\types\namespaces\ta\methods\median.d.ts","100","C50A145854F64B5D1818BBB5C567EEF518F7F3CBC308357E438F3F5A71B76156","C50A145854F64B5D1818BBB5C567EEF518F7F3CBC308357E438F3F5A71B76156","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\mfi.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\mfi.d.ts","dist\types\namespaces\ta\methods\mfi.d.ts","579","888945A7CB8CD82FE6C0B98D9FF42726576BCDCC1BE29AC635F69A53C9F899A1","888945A7CB8CD82FE6C0B98D9FF42726576BCDCC1BE29AC635F69A53C9F899A1","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\mode.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\mode.d.ts","dist\types\namespaces\ta\methods\mode.d.ts","236","8D37E9782EF33AD479F47B195EB233D1156D91E7F35AFB2C5735CD78F681046E","8D37E9782EF33AD479F47B195EB233D1156D91E7F35AFB2C5735CD78F681046E","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\mom.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\mom.d.ts","dist\types\namespaces\ta\methods\mom.d.ts","97","BF28A4F678BA23188090419EB0F29FFF7132F856BF45CAD66755028B7875031C","BF28A4F678BA23188090419EB0F29FFF7132F856BF45CAD66755028B7875031C","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\nvi.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\nvi.d.ts","dist\types\namespaces\ta\methods\nvi.d.ts","299","5C3169E7DCD7B317997F0DC18374C7DB10CB8CBBB44E7DC4734159348EF51C5F","5C3169E7DCD7B317997F0DC18374C7DB10CB8CBBB44E7DC4734159348EF51C5F","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\obv.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\obv.d.ts","dist\types\namespaces\ta\methods\obv.d.ts","406","FA18367C65D70E5F1B5060AD8D990C342766F0A142EEE3BF10A186C3A0493720","FA18367C65D70E5F1B5060AD8D990C342766F0A142EEE3BF10A186C3A0493720","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\param.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\param.d.ts","dist\types\namespaces\ta\methods\param.d.ts","139","C03CD46CCF95FBC45D5B269C8D6A39D67F4B9B6C3BD4033072329976C5B933CB","C03CD46CCF95FBC45D5B269C8D6A39D67F4B9B6C3BD4033072329976C5B933CB","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\percentile_linear_interpolation.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\percentile_linear_interpolation.d.ts","dist\types\namespaces\ta\methods\percentile_linear_interpolation.d.ts","282","22AE254EA734E6F1F2E19F79DF741BB7780BF022A2113FA58FB3C907CDDEE9EA","22AE254EA734E6F1F2E19F79DF741BB7780BF022A2113FA58FB3C907CDDEE9EA","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\percentile_nearest_rank.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\percentile_nearest_rank.d.ts","dist\types\namespaces\ta\methods\percentile_nearest_rank.d.ts","332","024F5201C75EE43A63A5A494C64D2668472FDDDC111634AF6E2CC683170B1903","024F5201C75EE43A63A5A494C64D2668472FDDDC111634AF6E2CC683170B1903","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\percentrank.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\percentrank.d.ts","dist\types\namespaces\ta\methods\percentrank.d.ts","251","91A453239B8FBF77227F0EC35D89B10D788AFD6ED208B6B1D942F4A9DFE67FFF","91A453239B8FBF77227F0EC35D89B10D788AFD6ED208B6B1D942F4A9DFE67FFF","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\pivothigh.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\pivothigh.d.ts","dist\types\namespaces\ta\methods\pivothigh.d.ts","122","187AF18D756D60EFD6C729414CC4FE8AD3D492012C96ACF33DD5993606840CB5","187AF18D756D60EFD6C729414CC4FE8AD3D492012C96ACF33DD5993606840CB5","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\pivotlow.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\pivotlow.d.ts","dist\types\namespaces\ta\methods\pivotlow.d.ts","121","EE19DD4B4B3F474B9EE38444009CB4AC42A2E5074DBD9B90D5E3767457768189","EE19DD4B4B3F474B9EE38444009CB4AC42A2E5074DBD9B90D5E3767457768189","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\pvi.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\pvi.d.ts","dist\types\namespaces\ta\methods\pvi.d.ts","299","E3A786BFE95886FF0CF3852CC71BA6A934AD60BDD01403791C3402258B5EFA4E","E3A786BFE95886FF0CF3852CC71BA6A934AD60BDD01403791C3402258B5EFA4E","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\pvt.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\pvt.d.ts","dist\types\namespaces\ta\methods\pvt.d.ts","379","8408544FC20E6C0EC01E1C9A4EE13D3101FB2ED3AB2E4445E398A87ECD4F74C9","8408544FC20E6C0EC01E1C9A4EE13D3101FB2ED3AB2E4445E398A87ECD4F74C9","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\range.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\range.d.ts","dist\types\namespaces\ta\methods\range.d.ts","283","17BA6363E6F4A42AFC2D338562C367635D45C2C30EEF2762B661DDC442040A1E","17BA6363E6F4A42AFC2D338562C367635D45C2C30EEF2762B661DDC442040A1E","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\rising.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\rising.d.ts","dist\types\namespaces\ta\methods\rising.d.ts","608","499B5280AF39ED9A9291D49F1641DD254ED1FD6984CF84D70F561469299F9A01","499B5280AF39ED9A9291D49F1641DD254ED1FD6984CF84D70F561469299F9A01","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\rma.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\rma.d.ts","dist\types\namespaces\ta\methods\rma.d.ts","97","28EB80368299982B058B4C103BCD352E37A83B67BCED5B499AF4E90C3B2201BF","28EB80368299982B058B4C103BCD352E37A83B67BCED5B499AF4E90C3B2201BF","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\roc.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\roc.d.ts","dist\types\namespaces\ta\methods\roc.d.ts","97","DD5ABE4AC5607448434AE10A2651A88FDE0AF9417A6D6A98BE523B09F4205AB2","DD5ABE4AC5607448434AE10A2651A88FDE0AF9417A6D6A98BE523B09F4205AB2","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\rsi.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\rsi.d.ts","dist\types\namespaces\ta\methods\rsi.d.ts","97","7B596050BC45B740F146C29A8AFD52BA22A25AD1B7490A3A1ECF0644F1526580","7B596050BC45B740F146C29A8AFD52BA22A25AD1B7490A3A1ECF0644F1526580","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\sar.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\sar.d.ts","dist\types\namespaces\ta\methods\sar.d.ts","446","73C495EB860CAB0DD374054EFCF45F729185EF6B5152DB95658B0FFA1C43C0C9","73C495EB860CAB0DD374054EFCF45F729185EF6B5152DB95658B0FFA1C43C0C9","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\sma.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\sma.d.ts","dist\types\namespaces\ta\methods\sma.d.ts","97","9F2DFDFA7E3C6E7A09421A726E6BF3EF22451D021E1D0A9A0C6F427DD6793BC7","9F2DFDFA7E3C6E7A09421A726E6BF3EF22451D021E1D0A9A0C6F427DD6793BC7","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\stdev.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\stdev.d.ts","dist\types\namespaces\ta\methods\stdev.d.ts","112","029B13B0008D1F823ED010CF09919B84FA68D932EA147F1AF17CD856A8C38C03","029B13B0008D1F823ED010CF09919B84FA68D932EA147F1AF17CD856A8C38C03","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\stoch.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\stoch.d.ts","dist\types\namespaces\ta\methods\stoch.d.ts","861","AA751FEAA39AAD8C95E8B40271FB3DC95F1468420AB955798B7252BB617A153A","AA751FEAA39AAD8C95E8B40271FB3DC95F1468420AB955798B7252BB617A153A","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\supertrend.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\supertrend.d.ts","dist\types\namespaces\ta\methods\supertrend.d.ts","915","2F431EBDC33640E06A499EA271D06125605B3DE800041E1749AF617A88CB4960","2F431EBDC33640E06A499EA271D06125605B3DE800041E1749AF617A88CB4960","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\swma.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\swma.d.ts","dist\types\namespaces\ta\methods\swma.d.ts","567","9FFE799355A5318482B211CC32A528EAFE8EE967F3394B7DE750F83A280BB225","9FFE799355A5318482B211CC32A528EAFE8EE967F3394B7DE750F83A280BB225","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\tr.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\tr.d.ts","dist\types\namespaces\ta\methods\tr.d.ts","147","28EDE3F008CEAF0BEDA1128A2521BEA21CEAB1893B440AAEDCE5A45A6F065E88","28EDE3F008CEAF0BEDA1128A2521BEA21CEAB1893B440AAEDCE5A45A6F065E88","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\tsi.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\tsi.d.ts","dist\types\namespaces\ta\methods\tsi.d.ts","694","F0423BBB5557F7EB426736E484CD55B0F99A3CF4134D4F94CFD2E8CFE91904A2","F0423BBB5557F7EB426736E484CD55B0F99A3CF4134D4F94CFD2E8CFE91904A2","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\valuewhen.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\valuewhen.d.ts","dist\types\namespaces\ta\methods\valuewhen.d.ts","265","79A49E456E348C08F0CF6F2FD4A0B9CA3105460669B8941000413E0D2CD709C9","79A49E456E348C08F0CF6F2FD4A0B9CA3105460669B8941000413E0D2CD709C9","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\variance.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\variance.d.ts","dist\types\namespaces\ta\methods\variance.d.ts","102","F5EEC74A7B066C419A4B3C8AC598B5CA66313289E29A45776EB2F15C46FAC6D1","F5EEC74A7B066C419A4B3C8AC598B5CA66313289E29A45776EB2F15C46FAC6D1","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\vwap.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\vwap.d.ts","dist\types\namespaces\ta\methods\vwap.d.ts","565","974599B083996C4526894DDEED9E397620F9B4D57FBFDE7C662C54543C701F4D","974599B083996C4526894DDEED9E397620F9B4D57FBFDE7C662C54543C701F4D","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\vwma.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\vwma.d.ts","dist\types\namespaces\ta\methods\vwma.d.ts","98","A4C8E09C49F0A4F043FDBE7BE55D08482132E4CCFDDB00E0C32720115998B964","A4C8E09C49F0A4F043FDBE7BE55D08482132E4CCFDDB00E0C32720115998B964","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\wad.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\wad.d.ts","dist\types\namespaces\ta\methods\wad.d.ts","328","AE99B3F27042C581C7928B5F223036C1E4B4A15C461CDE9C8AA68485CD605D14","AE99B3F27042C581C7928B5F223036C1E4B4A15C461CDE9C8AA68485CD605D14","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\wma.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\wma.d.ts","dist\types\namespaces\ta\methods\wma.d.ts","97","20764F0F92A0D94B3B72854C90E6E0A0FAE037553C06FE0C3B2BEE280B444802","20764F0F92A0D94B3B72854C90E6E0A0FAE037553C06FE0C3B2BEE280B444802","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\wpr.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\wpr.d.ts","dist\types\namespaces\ta\methods\wpr.d.ts","568","A5BFFD2F089E066E65B6EE55E7E22424F6D7229AFBB95C272FCBD995DAF139BC","A5BFFD2F089E066E65B6EE55E7E22424F6D7229AFBB95C272FCBD995DAF139BC","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\ta\methods\wvad.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\ta\methods\wvad.d.ts","dist\types\namespaces\ta\methods\wvad.d.ts","190","3DD92D934672427E3206F33FBCDA2EDE23970FDB4DE60A8FABEDCCD43916735E","3DD92D934672427E3206F33FBCDA2EDE23970FDB4DE60A8FABEDCCD43916735E","True"
