case_no,case_name,phase,title,description,prev_case_diff,folder,status,export_file,enable_long,enable_short,allow_flip,regime_lock,max_entries,cooldown_bars,risk_per_long_pct,risk_per_short_pct,fallback_size_pct,max_leverage_cap,signal_mode,st_atr_len,st_factor,st_use_wicks,st_use_ha,use_ma_filter,ma_type,ma_length,use_ma_mtf,ma_htf_timeframe,use_htf_trend_filter,htf_trend_timeframe,htf_trend_ma_type,htf_trend_ma_len,htf_trend_buffer_pct,use_ma_slope_filter,ma_slope_len,ma_slope_min_pct,use_mcginley_filter,mcginley_length,mcginley_use_higher_timeframe,mcginley_htf_timeframe,use_volume_filter,vol_sma_length,vol_sma_mult,use_adx_filter,adx_length,adx_threshold,adx_use_higher_timeframe,adx_htf_timeframe,use_chop_filter,chop_length,chop_threshold,chop_use_higher_timeframe,chop_htf_timeframe,use_atr_vol_floor,atr_vol_floor_fast_len,atr_vol_floor_baseline_len,atr_vol_floor_mult,use_macd_regime_filter,use_macd_cross_filter,use_macd_hist_filter,macd_hist_mode,use_macd_zero_dist_filter,macd_zero_dist_min,macd_fast_len,macd_slow_len,macd_sig_len,macd_source,use_macd_htf_bias,macd_htf_timeframe,use_momentum_filter,momentum_mode,momentum_atr_len,momentum_atr_mult,momentum_roc_min_pct,use_session_filter,session_name,session_custom_string,sl_mode,sl_atr_len,sl_atr_mult,sl_pct,sl_swing_basis,sl_swing_lookback,sl_swing_atr_len,sl_swing_atr_mult,tp_mode,tp_atr_len,tp_atr_mult,tp_percent,tp_r_multiple,tp1_r_multiple,tp1_close_pct,tp2_r_multiple,use_break_even,be_trigger_r,be_buffer_r,use_trailing,trail_atr_len,trail_start_r,trail_distance_atr_mult,exit_on_opposite_signal,exit_on_ma_block,exit_on_ma_slope_block,exit_on_mcginley_block,exit_on_htf_trend_block,exit_on_vol_block,exit_on_atr_vol_block,exit_on_range_block,exit_on_candle_pattern_block,exit_on_level_prox_block,use_candle_pattern_gate,candle_pattern_lookback,use_level_proximity_gate,level_proximity_threshold_pct,level_proximity_lookback,use_time_stop,time_stop_bars,time_stop_condition,time_stop_eod,time_stop_eow,use_daily_loss_limit,max_daily_loss_pct,use_max_trades_per_day,max_trades_per_day,use_max_drawdown_guard,max_drawdown_pct,use_consecutive_loss_halt,max_consecutive_losses,use_equity_curve_filter,equity_ma_length,use_mae_guard,max_mae_pct,use_guard_recovery,guard_recovery_mode,guard_recovery_bars,guard_recovery_signals,use_trade_cooldown,cooldown_bars_after_exit,use_confirm_transform,confirm_bars,confirm_close_crosses,require_raw_still_true,refresh_on_new_raw,use_level_retest,retest_timeout_bars,retest_buffer_pct
case_112,case_112,Single-setting coverage,use_daily_loss_limit,use_daily_loss_limit: FALSE -> TRUE,vs case_111: use_time_stop: TRUE -> FALSE; time_stop_eow: TRUE -> FALSE; use_daily_loss_limit: FALSE -> TRUE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_112,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_d6ef9.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,True,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_113,case_113,Single-setting coverage,max_daily_loss_pct,max_daily_loss_pct: 2 -> 1,vs case_112: max_daily_loss_pct: 2 -> 1,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_113,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_6d114.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,True,1.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_114,case_114,Single-setting coverage,use_max_trades_per_day,use_max_trades_per_day: FALSE -> TRUE,vs case_113: use_daily_loss_limit: TRUE -> FALSE; max_daily_loss_pct: 1 -> 2; use_max_trades_per_day: FALSE -> TRUE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_114,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_ba5e0.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,True,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_115,case_115,Single-setting coverage,max_trades_per_day,max_trades_per_day: 3 -> 2,vs case_114: max_trades_per_day: 3 -> 2,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_115,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_02da3.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,True,2,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_116,case_116,Single-setting coverage,use_max_drawdown_guard,use_max_drawdown_guard: FALSE -> TRUE,vs case_115: use_max_trades_per_day: TRUE -> FALSE; max_trades_per_day: 2 -> 3; use_max_drawdown_guard: FALSE -> TRUE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_116,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_67edf.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,True,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_117,case_117,Single-setting coverage,max_drawdown_pct,max_drawdown_pct: 10 -> 5,vs case_116: max_drawdown_pct: 10 -> 5,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_117,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_df5b6.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,True,5.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_118,case_118,Single-setting coverage,use_consecutive_loss_halt,use_consecutive_loss_halt: FALSE -> TRUE,vs case_117: use_max_drawdown_guard: TRUE -> FALSE; max_drawdown_pct: 5 -> 10; use_consecutive_loss_halt: FALSE -> TRUE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_118,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_2de74.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,True,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_119,case_119,Single-setting coverage,max_consecutive_losses,max_consecutive_losses: 3 -> 2,vs case_118: max_consecutive_losses: 3 -> 2,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_119,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_40ec6.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,True,2,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_120,case_120,Single-setting coverage,use_equity_curve_filter,use_equity_curve_filter: FALSE -> TRUE,vs case_119: use_consecutive_loss_halt: TRUE -> FALSE; max_consecutive_losses: 2 -> 3; use_equity_curve_filter: FALSE -> TRUE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_120,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_67917.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,True,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_121,case_121,Single-setting coverage,equity_ma_length,equity_ma_length: 20 -> 10,vs case_120: equity_ma_length: 20 -> 10,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_121,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_be8c0.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,True,10,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_122,case_122,Single-setting coverage,use_mae_guard,use_mae_guard: FALSE -> TRUE,vs case_121: use_equity_curve_filter: TRUE -> FALSE; equity_ma_length: 10 -> 20; use_mae_guard: FALSE -> TRUE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_122,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_e6c5d.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,True,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_123,case_123,Single-setting coverage,max_mae_pct,max_mae_pct: 2 -> 1,vs case_122: max_mae_pct: 2 -> 1,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_123,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_74009.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,True,1.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_124,case_124,Single-setting coverage,use_guard_recovery,use_guard_recovery: FALSE -> TRUE,vs case_123: use_mae_guard: TRUE -> FALSE; max_mae_pct: 1 -> 2; use_guard_recovery: FALSE -> TRUE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_124,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_59b57.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,True,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_125,case_125,Single-setting coverage,guard_recovery_mode,guard_recovery_mode: Bars -> Signals,vs case_124: guard_recovery_mode: Bars -> Signals,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_125,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_ba866.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,True,Signals,20,2,False,5,False,1,False,False,False,False,50,0.1
case_126,case_126,Single-setting coverage,guard_recovery_bars,guard_recovery_bars: 20 -> 10,vs case_125: guard_recovery_mode: Signals -> Bars; guard_recovery_bars: 20 -> 10,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_126,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_9712e.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,True,Bars,10,2,False,5,False,1,False,False,False,False,50,0.1
case_127,case_127,Single-setting coverage,guard_recovery_signals,guard_recovery_signals: 2 -> 1,vs case_126: guard_recovery_bars: 10 -> 20; guard_recovery_signals: 2 -> 1,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_127,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_39fba.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,True,Bars,20,1,False,5,False,1,False,False,False,False,50,0.1
case_128,case_128,Single-setting coverage,use_trade_cooldown,use_trade_cooldown: FALSE -> TRUE,vs case_127: use_guard_recovery: TRUE -> FALSE; guard_recovery_signals: 1 -> 2; use_trade_cooldown: FALSE -> TRUE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_128,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_36130.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,True,5,False,1,False,False,False,False,50,0.1
case_129,case_129,Single-setting coverage,cooldown_bars_after_exit,cooldown_bars_after_exit: 5 -> 3,vs case_128: cooldown_bars_after_exit: 5 -> 3,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_129,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_32f41.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,True,3,False,1,False,False,False,False,50,0.1
case_130,case_130,Single-setting coverage,use_confirm_transform,use_confirm_transform: FALSE -> TRUE,vs case_129: use_trade_cooldown: TRUE -> FALSE; cooldown_bars_after_exit: 3 -> 5; use_confirm_transform: FALSE -> TRUE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_130,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_26894.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,True,1,False,False,False,False,50,0.1
case_131,case_131,Single-setting coverage,confirm_bars,confirm_bars: 1 -> 2,vs case_130: confirm_bars: 1 -> 2,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_131,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_6e78f.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,True,2,False,False,False,False,50,0.1
case_132,case_132,Single-setting coverage,confirm_close_crosses,confirm_close_crosses: FALSE -> TRUE,vs case_131: confirm_bars: 2 -> 1; confirm_close_crosses: FALSE -> TRUE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_132,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_cb188.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,True,1,True,False,False,False,50,0.1
case_133,case_133,Single-setting coverage,require_raw_still_true,require_raw_still_true: FALSE -> TRUE,vs case_132: confirm_close_crosses: TRUE -> FALSE; require_raw_still_true: FALSE -> TRUE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_133,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_717be.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,True,1,False,True,False,False,50,0.1
